,date,team1Name,team2Name,venue,referee,result,day,month,season,avgLast5Scores,avgLast5ScoresAgainst,avgLast5Bps,avgLast5BpsAgainst,avgLast5Tries,avgLast5Conversions,avgLast5Penalties,avgLast5DropGoals,avgLast5TriesAgainst,avgLast5ConversionsAgainst,avgLast5PenaltiesAgainst,avgLast5DropGoalsAgainst,targetCode,wonLastTeam1,wonLastTeam2
753,2017-03-25,Leicester,Northampton,Franklin's Gardens,Greg Garner,W,Sat,Mar,2016-17,28.4,20.0,0.6,0.2,3.6,2.8,1.6,0.0,2.2,1.8,1.8,0.0,1,0.0,1
749,2017-03-25,Sale,Exeter,Sandy Park,Craig Maxwell-Keys,L,Sat,Mar,2016-17,23.2,28.4,0.4,0.8,2.8,1.6,2.0,0.0,3.2,2.0,2.8,0.0,0,0.0,1
757,2017-03-26,Bath,Saracens,Allianz Park,Wayne Barnes,L,Sun,Mar,2016-17,18.0,20.4,0.6,0.2,1.8,1.2,2.2,0.0,2.2,2.0,1.6,0.2,0,0.0,1
756,2017-03-26,Saracens,Bath,Allianz Park,Wayne Barnes,W,Sun,Mar,2016-17,23.6,22.6,0.4,0.2,2.6,1.4,2.6,0.0,1.8,1.4,3.6,0.0,1,1.0,0
755,2017-03-26,Worcester,Wasps,Ricoh Arena,Luke Pearce,L,Sun,Mar,2016-17,26.0,33.8,0.4,0.6,3.0,2.2,2.2,0.0,4.4,3.8,1.4,0.0,0,1.0,1
754,2017-03-26,Wasps,Worcester,Ricoh Arena,Luke Pearce,W,Sun,Mar,2016-17,28.8,22.0,0.6,0.6,3.8,2.8,1.4,0.0,2.6,2.4,1.4,0.0,1,1.0,1
760,2017-04-07,Newcastle,Gloucester,Kingston Park,Luke Pearce,W,Fri,Apr,2016-17,25.6,36.2,0.8,0.8,3.6,2.6,0.8,0.0,4.8,3.4,1.8,0.0,1,0.0,1
758,2017-04-07,Sale,Worcester,AJ Bell Stadium,Matthew Carley,W,Fri,Apr,2016-17,23.0,28.6,0.4,1.0,2.4,1.6,2.6,0.0,3.6,2.0,2.2,0.0,1,0.0,0
761,2017-04-07,Gloucester,Newcastle,Kingston Park,Luke Pearce,L,Fri,Apr,2016-17,24.2,27.2,0.4,0.6,2.6,2.0,2.4,0.0,3.2,2.0,2.4,0.0,0,1.0,0
759,2017-04-07,Worcester,Sale,AJ Bell Stadium,Matthew Carley,L,Fri,Apr,2016-17,28.8,30.8,0.8,0.6,3.4,2.6,2.2,0.0,4.2,3.4,1.0,0.0,0,0.0,0
763,2017-04-08,Leicester,Bath,Twickenham Stadium,JP Doyle,L,Sat,Apr,2016-17,32.4,21.8,0.4,0.4,4.0,3.2,2.0,0.0,2.2,1.8,2.4,0.0,0,1.0,0
762,2017-04-08,Bath,Leicester,Twickenham Stadium,JP Doyle,W,Sat,Apr,2016-17,15.6,26.2,0.4,0.4,1.4,1.0,2.2,0.0,3.2,2.4,1.6,0.2,1,0.0,1
767,2017-04-08,Harlequins,Saracens,Wembley Stadium,Ian Tempest,L,Sat,Apr,2016-17,31.0,20.2,0.6,0.2,4.0,2.8,1.8,0.0,2.0,1.8,2.2,0.0,0,1.0,1
766,2017-04-08,Saracens,Harlequins,Wembley Stadium,Ian Tempest,W,Sat,Apr,2016-17,31.6,22.0,0.6,0.2,4.0,2.2,2.4,0.0,1.8,1.4,3.4,0.0,1,1.0,1
764,2017-04-08,Exeter,Bristol,Sandy Park,Tom Foley,W,Sat,Apr,2016-17,36.6,24.2,1.0,0.6,5.0,4.0,1.2,0.0,2.8,2.4,1.8,0.0,1,1.0,0
765,2017-04-08,Bristol,Exeter,Sandy Park,Tom Foley,L,Sat,Apr,2016-17,15.0,35.2,0.0,1.0,1.4,1.0,1.8,0.2,4.8,3.2,1.6,0.0,0,0.0,1
768,2017-04-09,Wasps,Northampton,Ricoh Arena,Craig Maxwell-Keys,W,Sun,Apr,2016-17,32.4,25.4,0.8,0.8,4.4,3.4,1.2,0.0,3.4,3.0,0.8,0.0,1,1.0,0
769,2017-04-09,Northampton,Wasps,Ricoh Arena,Craig Maxwell-Keys,L,Sun,Apr,2016-17,29.6,28.0,0.8,0.4,3.4,3.0,2.2,0.0,3.6,2.6,1.6,0.0,0,0.0,1
770,2017-04-14,Harlequins,Exeter,Twickenham Stoop,Wayne Barnes,L,Fri,Apr,2016-17,26.4,26.6,0.4,0.4,3.2,2.2,2.0,0.0,2.6,2.6,2.8,0.0,0,0.0,1
771,2017-04-14,Exeter,Harlequins,Twickenham Stoop,Wayne Barnes,W,Fri,Apr,2016-17,37.2,24.0,1.0,0.8,5.0,4.0,1.4,0.0,2.6,2.2,2.2,0.0,1,1.0,0
776,2017-04-15,Worcester,Bath,Sixways,Luke Pearce,W,Sat,Apr,2016-17,29.2,34.4,1.0,0.6,4.2,3.2,0.6,0.0,4.8,4.0,0.8,0.0,1,0.0,1
772,2017-04-15,Gloucester,Sale,Kingsholm,Tom Foley,W,Sat,Apr,2016-17,25.2,23.6,0.6,0.4,3.0,2.4,1.8,0.0,2.6,1.4,2.6,0.0,1,0.0,1
775,2017-04-15,Newcastle,Leicester,Welford Road,Ian Tempest,L,Sat,Apr,2016-17,24.0,33.8,0.4,1.0,3.0,2.4,1.4,0.0,4.6,3.6,1.2,0.0,0,1.0,0
773,2017-04-15,Sale,Gloucester,Kingsholm,Tom Foley,L,Sat,Apr,2016-17,25.0,29.0,0.6,0.8,2.8,2.2,2.2,0.0,3.6,2.2,2.2,0.0,0,1.0,0
774,2017-04-15,Leicester,Newcastle,Welford Road,Ian Tempest,W,Sat,Apr,2016-17,29.8,25.4,0.4,0.4,3.6,2.6,2.2,0.0,2.8,2.4,2.2,0.0,1,0.0,1
777,2017-04-15,Bath,Worcester,Sixways,Luke Pearce,L,Sat,Apr,2016-17,14.6,24.4,0.2,0.4,1.2,1.0,2.2,0.0,3.0,2.0,1.6,0.2,0,1.0,0
781,2017-04-16,Saracens,Northampton,Stadium mk,Matthew Carley,W,Sun,Apr,2016-17,36.0,21.0,0.6,0.2,4.4,2.8,2.8,0.0,2.0,1.6,2.6,0.0,1,1.0,0
780,2017-04-16,Northampton,Saracens,Stadium mk,Matthew Carley,L,Sun,Apr,2016-17,29.6,28.0,1.0,0.4,3.8,2.6,1.8,0.0,3.6,2.6,1.6,0.0,0,0.0,1
779,2017-04-16,Wasps,Bristol,Ashton Gate,Greg Garner,W,Sun,Apr,2016-17,31.8,24.4,0.8,1.0,4.2,3.0,1.6,0.0,3.4,2.2,1.0,0.0,1,1.0,0
778,2017-04-16,Bristol,Wasps,Ashton Gate,Greg Garner,L,Sun,Apr,2016-17,20.2,34.4,0.4,1.0,2.0,1.8,2.0,0.2,4.8,3.4,1.2,0.0,0,0.0,1
782,2017-04-28,Harlequins,Wasps,Twickenham Stoop,Wayne Barnes,W,Fri,Apr,2016-17,29.2,30.0,0.4,0.6,3.4,2.2,2.6,0.0,3.4,3.2,2.2,0.0,1,0.0,1
784,2017-04-28,Newcastle,Worcester,Kingston Park,Greg Garner,W,Fri,Apr,2016-17,15.4,33.6,0.2,1.0,1.6,1.6,1.4,0.0,4.6,3.2,1.4,0.0,1,0.0,1
783,2017-04-28,Wasps,Harlequins,Twickenham Stoop,Wayne Barnes,L,Fri,Apr,2016-17,33.4,21.8,0.8,0.8,4.8,3.2,1.0,0.0,3.2,2.0,0.6,0.0,0,1.0,0
785,2017-04-28,Worcester,Newcastle,Kingston Park,Greg Garner,L,Fri,Apr,2016-17,27.8,28.6,0.8,0.6,4.0,3.0,0.6,0.0,3.6,3.2,1.4,0.0,0,1.0,0
790,2017-04-29,Saracens,Bristol,Allianz Park,Andrew Jackson,W,Sat,Apr,2016-17,36.8,19.8,0.6,0.4,4.4,2.6,3.2,0.0,2.0,1.6,2.2,0.0,1,1.0,0
787,2017-04-29,Northampton,Exeter,Sandy Park,JP Doyle,L,Sat,Apr,2016-17,28.4,24.2,1.0,0.2,3.6,2.2,2.0,0.0,2.6,2.0,2.4,0.0,0,0.0,1
791,2017-04-29,Bristol,Saracens,Allianz Park,Andrew Jackson,L,Sat,Apr,2016-17,21.0,31.6,0.4,1.0,2.2,2.0,1.8,0.2,4.4,3.0,1.2,0.0,0,0.0,1
786,2017-04-29,Exeter,Northampton,Sandy Park,JP Doyle,W,Sat,Apr,2016-17,35.4,22.8,1.0,0.6,4.6,3.8,1.6,0.0,2.4,1.8,2.4,0.0,1,1.0,0
789,2017-04-29,Sale,Leicester,Welford Road,Craig Maxwell-Keys,L,Sat,Apr,2016-17,24.2,31.2,0.6,0.8,2.8,1.8,2.2,0.0,4.0,2.6,2.0,0.0,0,0.0,1
788,2017-04-29,Leicester,Sale,Welford Road,Craig Maxwell-Keys,W,Sat,Apr,2016-17,25.8,22.6,0.4,0.4,2.8,2.0,2.6,0.0,2.4,2.0,2.2,0.0,1,1.0,0
793,2017-04-30,Gloucester,Bath,Recreation Ground,Matthew Carley,L,Sun,Apr,2016-17,26.8,25.0,0.8,0.6,3.4,2.8,1.4,0.0,3.0,1.4,2.4,0.0,0,1.0,0
792,2017-04-30,Bath,Gloucester,Recreation Ground,Matthew Carley,W,Sun,Apr,2016-17,14.0,27.0,0.4,0.4,1.2,1.0,2.0,0.0,3.2,2.2,2.0,0.2,1,0.0,1
794,2017-05-06,Bristol,Newcastle,Ashton Gate,Luke Pearce,L,Sat,May,2016-17,20.4,34.8,0.4,0.8,2.2,2.0,1.8,0.0,5.0,3.4,1.0,0.0,0,0.0,1
803,2017-05-06,Saracens,Wasps,Ricoh Arena,Wayne Barnes,L,Sat,May,2016-17,36.4,18.0,0.6,0.4,4.6,2.8,2.6,0.0,1.6,1.4,2.4,0.0,0,1.0,0
804,2017-05-06,Worcester,Leicester,Sixways,Tom Foley,L,Sat,May,2016-17,27.8,27.0,1.0,0.6,4.0,3.0,0.6,0.0,3.2,2.8,1.8,0.0,0,0.0,1
799,2017-05-06,Harlequins,Northampton,Franklin's Gardens,JP Doyle,L,Sat,May,2016-17,32.0,27.2,0.4,0.6,3.4,2.4,3.4,0.0,3.0,2.8,2.2,0.0,0,1.0,0
797,2017-05-06,Exeter,Gloucester,Kingsholm,Ian Tempest,W,Sat,May,2016-17,35.4,22.4,1.0,0.6,4.8,3.6,1.4,0.0,2.4,1.6,2.4,0.0,1,1.0,0
796,2017-05-06,Gloucester,Exeter,Kingsholm,Ian Tempest,L,Sat,May,2016-17,26.4,26.8,0.8,0.6,3.4,2.6,1.4,0.0,3.2,1.8,2.4,0.0,0,0.0,1
800,2017-05-06,Sale,Bath,AJ Bell Stadium,Greg Garner,W,Sat,May,2016-17,24.2,33.6,0.6,1.0,2.8,1.8,2.2,0.0,4.4,3.4,1.6,0.0,1,0.0,1
802,2017-05-06,Wasps,Saracens,Ricoh Arena,Wayne Barnes,W,Sat,May,2016-17,29.0,23.8,0.6,0.8,4.0,3.0,1.0,0.0,3.0,2.0,1.6,0.0,1,0.0,1
795,2017-05-06,Newcastle,Bristol,Ashton Gate,Luke Pearce,W,Sat,May,2016-17,15.8,29.2,0.2,1.0,1.4,1.4,2.0,0.0,4.0,2.8,1.2,0.0,1,1.0,0
805,2017-05-06,Leicester,Worcester,Sixways,Tom Foley,W,Sat,May,2016-17,28.6,22.6,0.6,0.4,3.2,2.4,2.6,0.0,2.4,2.0,2.2,0.0,1,1.0,0
798,2017-05-06,Northampton,Harlequins,Franklin's Gardens,JP Doyle,W,Sat,May,2016-17,26.0,28.6,1.0,0.4,3.4,1.8,1.8,0.0,3.4,2.2,2.4,0.0,1,0.0,1
801,2017-05-06,Bath,Sale,AJ Bell Stadium,Greg Garner,L,Sat,May,2016-17,20.6,28.6,0.4,0.4,2.2,1.8,2.0,0.0,3.8,2.4,1.6,0.0,0,1.0,0
806,2017-05-20,Exeter,Saracens,Sandy Park,Wayne Barnes,W,Sat,May,2016-17,35.4,23.4,1.0,0.6,4.8,3.6,1.4,0.0,2.6,1.6,2.4,0.0,1,1.0,0
807,2017-05-20,Saracens,Exeter,Sandy Park,Wayne Barnes,L,Sat,May,2016-17,32.4,19.6,0.4,0.4,4.0,2.6,2.4,0.0,2.0,1.2,2.4,0.0,0,0.0,1
809,2017-05-20,Leicester,Wasps,Ricoh Arena,Matthew Carley,L,Sat,May,2016-17,31.2,20.4,0.6,0.4,3.0,2.4,3.6,0.2,2.2,1.4,2.2,0.0,0,1.0,1
808,2017-05-20,Wasps,Leicester,Ricoh Arena,Matthew Carley,W,Sat,May,2016-17,31.2,26.2,0.8,0.8,4.4,2.8,1.2,0.0,3.4,2.2,1.6,0.0,1,1.0,1
813,2017-09-01,Exeter,Gloucester,Kingsholm,Matthew Carley,L,Fri,Sep,2017-18,33.0,21.6,0.8,0.4,4.4,3.4,1.4,0.0,2.8,1.4,1.6,0.0,0,1.0,0
814,2017-09-01,Newcastle,Worcester,Kingston Park,Wayne Barnes,W,Fri,Sep,2017-18,18.2,27.6,0.2,1.0,1.8,1.6,2.0,0.0,3.8,2.8,1.0,0.0,1,1.0,0
812,2017-09-01,Gloucester,Exeter,Kingsholm,Matthew Carley,W,Fri,Sep,2017-18,25.0,27.6,0.6,0.6,3.4,2.2,1.2,0.0,3.2,2.2,2.4,0.0,1,0.0,1
815,2017-09-01,Worcester,Newcastle,Kingston Park,Wayne Barnes,L,Fri,Sep,2017-18,24.2,27.8,1.0,0.6,3.4,2.4,0.8,0.0,2.8,2.4,2.8,0.2,0,0.0,1
816,2017-09-02,Saracens,Northampton,Twickenham Stadium,Craig Maxwell-Keys,W,Sat,Sep,2017-18,25.0,21.2,0.2,0.4,2.8,1.6,2.6,0.0,2.2,1.2,2.6,0.0,1,0.0,1
821,2017-09-02,Harlequins,London Irish,Twickenham Stadium,Tom Foley,L,Sat,Sep,2017-18,30.0,26.2,0.4,0.4,3.0,2.4,3.4,0.0,3.0,2.6,2.0,0.0,0,0.0,0
820,2017-09-02,London Irish,Harlequins,Twickenham Stadium,Tom Foley,W,Sat,Sep,2017-18,12.8,25.0,0.6,0.4,1.4,0.8,1.4,0.0,2.8,1.6,2.6,0.0,1,0.0,0
817,2017-09-02,Northampton,Saracens,Twickenham Stadium,Craig Maxwell-Keys,L,Sat,Sep,2017-18,24.0,30.2,0.8,0.6,3.2,1.6,1.6,0.0,3.4,2.4,2.8,0.0,0,1.0,0
822,2017-09-03,Leicester,Bath,Welford Road,Luke Pearce,L,Sun,Sep,2017-18,28.0,18.4,0.6,0.2,2.8,2.2,3.0,0.2,2.0,1.2,2.0,0.0,0,0.0,0
823,2017-09-03,Bath,Leicester,Welford Road,Luke Pearce,W,Sun,Sep,2017-18,24.8,29.2,0.6,0.4,2.8,2.4,2.0,0.0,3.8,2.4,1.8,0.0,1,0.0,0
825,2017-09-08,Newcastle,Sale,AJ Bell Stadium,Andrew Jackson,W,Fri,Sep,2017-18,21.8,18.6,0.4,0.8,2.2,1.8,2.4,0.0,2.6,1.6,0.8,0.0,1,1.0,1
824,2017-09-08,Sale,Newcastle,AJ Bell Stadium,Andrew Jackson,L,Fri,Sep,2017-18,27.2,32.0,0.6,1.0,3.0,2.2,2.6,0.0,4.2,3.4,1.4,0.0,0,1.0,1
828,2017-09-09,Exeter,London Irish,Sandy Park,Craig Maxwell-Keys,W,Sat,Sep,2017-18,29.6,20.4,0.8,0.2,4.0,3.0,1.2,0.0,2.8,1.4,1.2,0.0,1,0.0,1
832,2017-09-09,Northampton,Leicester,Franklin's Gardens,JP Doyle,W,Sat,Sep,2017-18,22.6,34.0,0.6,0.8,3.2,1.8,1.0,0.0,4.6,2.8,1.8,0.0,1,0.0,0
830,2017-09-09,Harlequins,Gloucester,Twickenham Stoop,Luke Pearce,W,Sat,Sep,2017-18,25.2,30.6,0.4,0.6,2.4,1.8,3.2,0.0,3.4,2.6,2.8,0.0,1,0.0,1
831,2017-09-09,Gloucester,Harlequins,Twickenham Stoop,Luke Pearce,L,Sat,Sep,2017-18,24.2,29.0,0.6,0.8,3.4,2.4,0.8,0.0,3.6,2.8,1.8,0.0,0,1.0,0
826,2017-09-09,Bath,Saracens,Recreation Ground,Wayne Barnes,W,Sat,Sep,2017-18,28.2,23.2,0.6,0.4,3.2,2.8,2.2,0.0,2.8,1.6,2.0,0.0,1,1.0,1
829,2017-09-09,London Irish,Exeter,Sandy Park,Craig Maxwell-Keys,L,Sat,Sep,2017-18,19.4,28.4,0.6,0.6,2.2,1.2,2.0,0.0,3.6,2.2,2.0,0.0,0,1.0,0
833,2017-09-09,Leicester,Northampton,Franklin's Gardens,JP Doyle,L,Sat,Sep,2017-18,28.4,18.4,0.6,0.2,3.0,2.2,2.8,0.2,2.0,1.2,2.0,0.0,0,0.0,0
827,2017-09-09,Saracens,Bath,Recreation Ground,Wayne Barnes,L,Sat,Sep,2017-18,28.0,22.2,0.2,0.4,3.8,1.8,1.8,0.0,2.6,1.6,2.0,0.0,0,1.0,1
835,2017-09-10,Wasps,Worcester,Sixways,Tom Foley,W,Sun,Sep,2017-18,27.4,23.6,0.6,0.4,3.6,2.0,1.8,0.0,2.8,1.8,2.0,0.0,1,1.0,0
834,2017-09-10,Worcester,Wasps,Sixways,Tom Foley,L,Sun,Sep,2017-18,19.2,26.8,0.6,0.6,2.6,1.6,1.0,0.0,2.4,2.0,3.4,0.2,0,0.0,1
841,2017-09-15,London Irish,Sale,AJ Bell Stadium,Wayne Barnes,L,Fri,Sep,2017-18,17.8,29.8,0.6,0.8,2.0,1.2,1.8,0.0,4.0,2.0,1.8,0.0,0,0.0,0
840,2017-09-15,Sale,London Irish,AJ Bell Stadium,Wayne Barnes,W,Fri,Sep,2017-18,24.6,28.6,0.6,0.8,2.8,2.0,2.2,0.0,3.6,3.0,1.4,0.0,1,0.0,0
836,2017-09-15,Northampton,Bath,Franklin's Gardens,Tom Foley,W,Fri,Sep,2017-18,21.4,29.8,0.2,0.6,2.8,2.2,1.0,0.0,4.0,2.2,1.8,0.0,1,1.0,1
837,2017-09-15,Bath,Northampton,Franklin's Gardens,Tom Foley,L,Fri,Sep,2017-18,29.0,23.2,0.6,0.2,3.2,2.6,2.2,0.4,2.8,1.4,2.0,0.0,0,1.0,1
839,2017-09-15,Exeter,Worcester,Sixways,Ian Tempest,W,Fri,Sep,2017-18,29.2,16.6,0.8,0.2,4.0,2.6,1.2,0.0,2.4,1.4,0.6,0.0,1,1.0,0
838,2017-09-15,Worcester,Exeter,Sixways,Ian Tempest,L,Fri,Sep,2017-18,16.0,24.4,0.4,0.4,2.0,1.2,1.2,0.0,2.0,1.8,3.4,0.2,0,0.0,1
844,2017-09-16,Newcastle,Saracens,Talen Energy Stadium,JP Doyle,L,Sat,Sep,2017-18,21.2,18.2,0.4,0.8,2.2,1.6,2.2,0.0,2.2,1.2,1.6,0.0,0,1.0,0
843,2017-09-16,Gloucester,Leicester,Welford Road,Craig Maxwell-Keys,L,Sat,Sep,2017-18,24.8,31.4,0.4,0.8,3.4,2.4,1.0,0.0,4.0,3.0,1.8,0.0,0,0.0,0
845,2017-09-16,Saracens,Newcastle,Talen Energy Stadium,JP Doyle,W,Sat,Sep,2017-18,26.8,23.4,0.2,0.2,3.8,1.6,1.4,0.0,2.6,1.6,2.0,0.4,1,0.0,1
842,2017-09-16,Leicester,Gloucester,Welford Road,Craig Maxwell-Keys,W,Sat,Sep,2017-18,24.6,22.6,0.4,0.2,2.4,1.8,2.8,0.2,2.6,1.8,2.0,0.0,1,0.0,0
846,2017-09-17,Wasps,Harlequins,Ricoh Arena,Andrew Jackson,L,Sun,Sep,2017-18,25.8,19.6,0.4,0.0,3.4,2.0,1.6,0.0,2.0,1.8,2.0,0.0,0,1.0,1
847,2017-09-17,Harlequins,Wasps,Ricoh Arena,Andrew Jackson,W,Sun,Sep,2017-18,27.0,26.0,0.4,0.4,2.8,2.0,3.0,0.0,3.0,2.2,2.2,0.0,1,1.0,1
849,2017-09-22,Worcester,Gloucester,Kingsholm,Wayne Barnes,L,Fri,Sep,2017-18,13.0,28.8,0.4,0.4,1.6,1.0,1.0,0.0,2.8,2.6,3.0,0.2,0,0.0,0
848,2017-09-22,Gloucester,Worcester,Kingsholm,Wayne Barnes,W,Fri,Sep,2017-18,19.0,30.2,0.2,0.6,2.6,1.8,0.8,0.0,3.8,3.2,1.6,0.0,1,0.0,0
855,2017-09-23,Sale,Saracens,Allianz Park,Tom Foley,L,Sat,Sep,2017-18,24.6,24.8,0.6,0.6,2.8,2.0,2.2,0.0,3.0,2.4,1.4,0.0,0,1.0,1
853,2017-09-23,Leicester,Harlequins,Twickenham Stoop,Ian Tempest,W,Sat,Sep,2017-18,21.2,21.0,0.2,0.2,2.0,1.4,2.6,0.2,2.4,1.8,1.8,0.0,1,1.0,1
852,2017-09-23,Harlequins,Leicester,Twickenham Stoop,Ian Tempest,L,Sat,Sep,2017-18,26.6,22.4,0.4,0.4,2.6,2.0,3.2,0.0,2.4,1.6,2.4,0.0,0,1.0,1
854,2017-09-23,Saracens,Sale,Allianz Park,Tom Foley,W,Sat,Sep,2017-18,27.2,23.0,0.2,0.2,3.4,1.4,2.2,0.0,2.8,1.8,1.4,0.4,1,1.0,1
851,2017-09-23,Newcastle,Bath,Recreation Ground,Craig Maxwell-Keys,W,Sat,Sep,2017-18,22.0,18.0,0.4,0.6,2.4,1.8,2.0,0.0,1.8,1.0,2.2,0.0,1,0.0,0
850,2017-09-23,Bath,Newcastle,Recreation Ground,Craig Maxwell-Keys,L,Sat,Sep,2017-18,26.4,23.0,0.4,0.4,3.0,2.4,1.8,0.4,3.0,1.4,1.6,0.0,0,0.0,0
856,2017-09-24,Exeter,Wasps,Sandy Park,JP Doyle,W,Sun,Sep,2017-18,30.2,16.2,0.8,0.2,3.8,3.0,1.6,0.0,2.2,1.4,0.8,0.0,1,1.0,0
857,2017-09-24,Wasps,Exeter,Sandy Park,JP Doyle,L,Sun,Sep,2017-18,22.8,20.2,0.4,0.0,2.6,1.6,2.2,0.0,1.8,1.4,2.8,0.0,0,0.0,1
858,2017-09-24,London Irish,Northampton,Madejski Stadium,Matthew Carley,L,Sun,Sep,2017-18,18.0,34.4,0.4,1.0,2.2,1.2,1.4,0.0,4.8,2.6,1.6,0.0,0,0.0,1
859,2017-09-24,Northampton,London Irish,Madejski Stadium,Matthew Carley,W,Sun,Sep,2017-18,21.2,25.6,0.2,0.6,3.0,2.2,0.6,0.0,3.6,2.0,1.2,0.0,1,1.0,0
864,2017-09-29,Sale,Gloucester,AJ Bell Stadium,JP Doyle,W,Fri,Sep,2017-18,21.2,25.2,0.4,0.6,2.4,1.6,2.0,0.0,3.0,2.6,1.4,0.0,1,0.0,1
862,2017-09-29,Worcester,Saracens,Sixways,Craig Maxwell-Keys,L,Fri,Sep,2017-18,14.0,30.4,0.4,0.4,1.6,0.6,1.6,0.0,3.2,3.0,2.6,0.2,0,0.0,1
861,2017-09-29,London Irish,Newcastle,Kingston Park,Ian Tempest,L,Fri,Sep,2017-18,18.0,36.0,0.2,1.0,2.2,1.2,1.4,0.0,5.2,3.0,1.2,0.0,0,0.0,1
860,2017-09-29,Newcastle,London Irish,Kingston Park,Ian Tempest,W,Fri,Sep,2017-18,25.4,21.6,0.6,0.8,3.2,2.4,1.4,0.0,2.2,1.2,2.6,0.0,1,1.0,0
865,2017-09-29,Gloucester,Sale,AJ Bell Stadium,JP Doyle,L,Fri,Sep,2017-18,19.8,25.2,0.2,0.6,2.6,2.2,0.8,0.0,3.0,2.4,1.8,0.0,0,1.0,0
863,2017-09-29,Saracens,Worcester,Sixways,Craig Maxwell-Keys,W,Fri,Sep,2017-18,32.4,18.6,0.4,0.0,4.0,2.2,2.4,0.0,2.2,1.4,1.2,0.4,1,1.0,0
869,2017-09-30,Harlequins,Northampton,Franklin's Gardens,Luke Pearce,L,Sat,Sep,2017-18,25.8,26.0,0.6,0.4,2.8,2.0,2.6,0.0,2.8,1.8,2.8,0.0,0,0.0,1
868,2017-09-30,Northampton,Harlequins,Franklin's Gardens,Luke Pearce,W,Sat,Sep,2017-18,26.8,23.4,0.4,0.4,3.8,3.0,0.6,0.0,3.0,1.8,1.6,0.0,1,1.0,0
867,2017-09-30,Exeter,Leicester,Welford Road,Tom Foley,L,Sat,Sep,2017-18,29.6,15.6,0.8,0.2,4.0,2.8,1.2,0.0,2.0,1.6,0.8,0.0,0,1.0,1
866,2017-09-30,Leicester,Exeter,Welford Road,Tom Foley,W,Sat,Sep,2017-18,21.8,22.0,0.2,0.2,2.4,1.6,2.2,0.0,2.4,2.0,2.0,0.0,1,1.0,1
871,2017-10-01,Bath,Wasps,Ricoh Arena,Matthew Carley,W,Sun,Oct,2017-18,24.0,25.6,0.6,0.6,2.6,2.2,1.8,0.4,3.4,2.0,1.4,0.0,1,0.0,0
870,2017-10-01,Wasps,Bath,Ricoh Arena,Matthew Carley,L,Sun,Oct,2017-18,23.6,20.0,0.4,0.2,2.8,1.8,2.0,0.0,2.4,1.6,1.6,0.0,0,0.0,0
873,2017-10-06,Sale,Harlequins,Twickenham Stoop,Matthew Carley,L,Fri,Oct,2017-18,29.0,19.0,0.6,0.4,3.6,2.8,1.8,0.0,2.2,1.8,1.2,0.0,0,1.0,0
872,2017-10-06,Harlequins,Sale,Twickenham Stoop,Matthew Carley,W,Fri,Oct,2017-18,26.2,27.6,0.4,0.6,3.0,2.0,2.4,0.0,3.0,1.8,3.0,0.0,1,0.0,1
877,2017-10-07,Newcastle,Exeter,Sandy Park,Andrew Jackson,L,Sat,Oct,2017-18,23.4,19.6,0.4,0.6,3.0,2.2,1.2,0.0,1.8,1.2,2.6,0.0,0,1.0,0
881,2017-10-07,Leicester,London Irish,Madejski Stadium,JP Doyle,W,Sat,Oct,2017-18,21.8,20.4,0.2,0.4,2.4,1.6,2.0,0.2,2.2,1.8,1.8,0.0,1,1.0,0
880,2017-10-07,London Irish,Leicester,Madejski Stadium,JP Doyle,L,Sat,Oct,2017-18,19.0,34.2,0.2,0.8,2.2,1.4,1.6,0.0,4.8,3.4,1.0,0.0,0,0.0,1
876,2017-10-07,Exeter,Newcastle,Sandy Park,Andrew Jackson,W,Sat,Oct,2017-18,28.6,16.4,1.0,0.2,3.8,2.6,1.2,0.0,2.0,2.0,0.6,0.2,1,0.0,1
878,2017-10-07,Gloucester,Northampton,Kingsholm,Wayne Barnes,W,Sat,Oct,2017-18,17.8,29.8,0.2,0.6,2.2,2.2,0.8,0.0,3.8,3.0,1.6,0.0,1,0.0,1
875,2017-10-07,Worcester,Bath,Recreation Ground,Luke Pearce,L,Sat,Oct,2017-18,10.0,29.8,0.2,0.4,1.0,0.4,1.4,0.0,3.6,3.2,1.8,0.0,0,0.0,1
879,2017-10-07,Northampton,Gloucester,Kingsholm,Wayne Barnes,L,Sat,Oct,2017-18,28.4,23.8,0.6,0.2,4.0,3.0,0.8,0.0,3.2,1.8,1.4,0.0,0,1.0,0
874,2017-10-07,Bath,Worcester,Recreation Ground,Luke Pearce,W,Sat,Oct,2017-18,24.2,22.0,0.4,0.6,2.2,1.8,2.6,0.6,2.8,1.4,1.6,0.0,1,1.0,0
882,2017-10-08,Saracens,Wasps,Allianz Park,Ian Tempest,W,Sun,Oct,2017-18,34.2,15.6,0.4,0.0,4.2,2.6,2.4,0.0,1.8,1.2,1.0,0.4,1,1.0,0
883,2017-10-08,Wasps,Saracens,Allianz Park,Ian Tempest,L,Sun,Oct,2017-18,18.4,22.0,0.2,0.2,1.8,1.4,2.2,0.0,2.2,1.6,2.4,0.2,0,0.0,1
884,2017-10-27,Sale,Exeter,AJ Bell Stadium,Craig Maxwell-Keys,L,Fri,Oct,2017-18,28.8,22.6,0.8,0.4,3.8,2.8,1.4,0.0,2.6,2.0,1.6,0.0,0,0.0,1
